#FromNodeId	ToNodeId	Weight
36170	65866	0.4
3601	25660	0.01
64744	16190	0.89
51727	18042	0.05
86177	20759	0.23
2836	13991	0.89
9095	51969	0.08
94876	59627	0.22
57831	71016	0.27
67970	39289	0.1
38774	96185	0.64
87045	96093	0.68
79057	84745	0.24
68684	83499	0.46
80331	88149	0.72
48190	16842	0.74
46567	77389	0.58
81261	24296	0.69
69569	82941	0.67
76089	32607	0.1
22808	57157	0.63
72450	72207	0.92
63899	28081	0.23
93017	73132	0.48
66696	93179	0.55
39608	60522	0.34
41656	25764	0.88
19424	87452	0.66
49281	94220	0.47
79533	5509	0.03
131	85245	0.77
72215	81463	0.67
93245	24471	0.93
86670	20186	0.69
2428	11631	0.8
95434	70707	0.81
78770	92176	0.22
22670	86551	0.93
35281	49830	0.24
53325	45126	0.13
29137	72124	0.63
58484	54609	0.7
58238	19320	0.52
5314	85461	0.34
18935	18931	0.19
69597	49885	0.68
21290	93992	0.75
41421	17757	0.75
47752	59817	0.83
20923	46804	0.53
87874	44160	0.34
45810	91468	0.46
78171	92151	0.55
27342	66039	0.6
5158	20169	0.03
1513	91657	0.3
91451	54933	0.53
4907	99214	0.51
55365	75572	0.23
15476	46876	0.64
18950	58274	0.77
27202	9634	0.56
89080	58018	0.83
32346	7394	0.9
68509	29310	0.56
25030	42297	0.81
93587	59647	0.12
28649	99357	0.15
60508	1995	0.67
9250	57375	0.18
45662	619	0.17
78419	58425	0.91
55389	87126	0.74
72196	2332	0.54
24816	12684	0.52
42976	81121	0.56
45709	86086	0.96
27618	47791	0.79
89028	62609	0.1
70633	26312	0.58
41404	23626	0.02
53107	44829	0.72
35103	54833	0.71
92462	93978	0.93
71770	59276	0.2
1201	14708	0.64
76580	36072	0.55
15888	83713	0.02
46328	27479	0.76
76831	62120	0.47
20964	44110	0.77
99189	44162	0.71
68171	89720	0.2
15521	85190	0.82
98284	3671	0.44
38757	4766	0.59
31733	62912	0.43
47148	79824	0.77
10	31717	0.71
51676	29205	0.13
4295	57048	0.62
78411	2775	0.4
73039	66685	0.01
7635	46838	0.8
83067	26973	0.64
24447	50836	0.37
74020	77761	0.55
3909	79889	0.77
61404	97319	0.89
22002	53848	0.7
53754	77203	0.31
19309	56676	0.91
45961	31016	0.69
86020	64524	0.81
18645	39415	0.69
48417	10014	0.14
65340	48044	0.97
74933	49952	0.8
65879	79960	0.67
73689	59055	0.02
92223	33393	0.23
81327	51197	0.12
21204	96162	0.19
87850	67583	0.8
45922	95418	0.64
41773	14058	0.54
29661	22155	0.93
66683	53072	0.76
50893	50167	0.22
53317	64473	0.77
96705	69088	0.54
86029	66479	0.24
46655	74187	0.73
73978	98212	0.99
58258	58549	0.63
6798	73901	0.72
61882	79008	0.66
76910	48825	0.24
14536	55833	0.33
91881	98174	0.49
50306	13333	0.57
19767	92569	0.33
28344	14974	0.95
30975	35567	0.45
43284	90694	0.42
6556	75968	0.23
64024	89682	0.26
33554	29555	0.93
16369	24590	0.29
34222	45138	0.57
47557	80820	0.02
61200	62629	0.85
17283	38341	0.89
49025	80561	0.11
70639	71515	0.5
97885	98793	0.69
72055	72450	0.36
35048	51407	0.06
1348	33657	0.07
14398	32783	0.36
16173	29855	0.35
83036	94494	0.1
33735	11096	0.42
75317	70976	0.66
94821	39542	0.46
91273	59112	0.33
94476	83397	0.68
31611	61968	1.0
78589	23423	0.03
45926	7432	0.8
67083	86636	0.03
50084	74957	0.72
9019	64019	0.52
14036	1377	0.61
55314	30883	0.97
44699	95576	1.0
64110	62388	0.88
92043	33039	0.1
38152	34654	0.38
2595	9621	0.98
2719	97090	0.58
76400	95211	0.12
16550	34528	0.24
2491	11738	0.67
43101	79246	0.44
52838	44788	0.93
74308	60801	0.81
17757	2935	0.57
87643	68858	0.1
40029	63246	0.8
72356	55771	0.81
27966	86687	0.65
22036	26581	0.81
745	94670	0.6
6455	16732	0.18
12821	20751	0.24
10084	42506	0.67
4599	52412	0.66
1396	71336	0.66
79468	47194	0.69
89142	25892	0.1
10234	36210	0.1
70428	46884	0.91
11652	72943	0.78
20274	16996	0.68
94894	30237	0.77
22803	1863	0.78
4986	45453	0.42
64796	68260	0.72
21046	98219	0.78
78918	30793	0.11
99286	674	0.93
23348	88778	0.94
89141	43895	0.73
11138	11007	0.96
2678	19454	0.82
8768	35808	0.8
38887	80748	0.98
78439	75469	0.21
77465	20514	0.07
94942	51319	0.21
89498	45612	0.18
69758	94587	0.24
64785	96538	0.64
55887	2347	0.21
22585	4970	0.45
41431	79079	0.12
59444	51345	0.02
77725	71923	0.26
16679	80830	0.06
79355	17404	0.78
12409	11163	0.37
91908	13867	0.89
10960	62440	0.76
3393	40991	0.85
33986	89250	0.94
24713	89073	0.3
93463	92899	0.46
43355	81281	0.27
55039	99598	0.2
44891	31599	0.23
45106	15434	0.34
8018	32809	0.47
73261	91052	0.29
37703	71288	0.51
1983	95991	0.5
85396	1657	0.3
32438	40502	0.15
75871	36683	0.51
53117	27331	0.03
29133	53169	0.7
57907	22132	0.88
77908	39035	0.34
96082	28872	0.02
55958	51323	0.33
45548	39588	0.3
99088	90320	0.83
58550	76315	0.59
13253	96473	0.65
35371	83434	0.9
87787	52056	0.28
9325	98027	0.94
36536	7943	0.1
83720	58197	0.31
19803	21571	0.83
68097	9160	0.27
19870	37981	0.2
24052	52952	0.25
76320	73597	0.35
84703	91219	0.5
26435	10123	0.25
93362	23034	0.07
42029	63312	0.7
34830	69629	0.44
8441	14648	0.14
64232	39352	0.04
505	43550	0.13
5248	78915	0.38
16357	40303	0.33
16108	78212	0.32
94023	91805	0.88
6162	56482	0.67
79329	46729	0.17
76090	1827	0.79
3462	28169	0.35
3236	66767	0.76
58861	5839	0.17
49543	30136	0.81
88236	83941	0.67
14577	92427	0.06
85325	9531	0.17
1923	13626	0.51
31901	82718	0.14
26600	88352	0.48
9518	6072	0.75
72530	42175	0.39
20680	49840	0.09
9574	38787	0.64
43819	45080	0.45
85184	20040	0.02
2021	38572	0.51
71432	95272	0.06
28099	68977	0.08
84358	60382	0.51
18887	76308	0.86
80672	61970	0.27
5168	11029	0.56
50063	47029	0.57
69099	30233	0.85
17130	26705	0.74
37650	51569	0.1
86449	74853	0.86
96608	9283	0.67
63166	56730	0.97
24715	62899	0.13
75186	27425	0.08
16971	14919	0.15
21667	60684	0.08
42214	90653	0.31
95861	91853	0.67
40512	13535	0.82
8199	12742	0.4
20591	30338	0.44
7430	92949	0.1
5194	39870	0.42
15772	5001	0.74
62272	61781	0.08
56890	85900	0.02
12698	42392	0.75
86651	1846	0.54
1099	14571	0.61
59801	39356	0.75
67273	32229	0.77
6167	45097	0.2
54247	18534	0.17
35329	30806	0.23
69060	25081	0.29
40611	99944	0.38
92410	23734	0.94
75474	43329	0.8
76566	95010	0.33
33512	2319	0.07
52596	7218	0.54
51579	17553	0.91
33811	38409	0.49
51923	28492	0.74
25626	55037	0.06
15174	4184	0.86
97789	36312	0.97
72809	12508	0.38
13453	43303	0.48
79729	89471	0.95
3208	41470	0.08
65717	76275	0.35
74143	45630	0.16
86142	43091	0.72
88148	108	0.15
48643	4011	0.97
37282	54005	0.77
61447	76977	0.48
57060	64191	0.67
59110	67058	0.62
3922	42917	0.19
68932	4382	0.49
81947	2795	0.35
37920	96217	0.18
24560	37365	0.87
11151	86133	0.67
41881	94564	0.27
64472	69309	0.59
35437	35616	0.52
55747	88094	0.74
61901	5824	0.7
4415	44314	0.04
82727	93455	0.63
68681	28493	0.48
14821	83932	0.91
84369	81417	0.9
14523	66993	0.77
73112	38769	0.45
34754	13178	0.46
82338	99106	0.51
58767	84391	0.57
45050	89461	0.29
1239	50028	0.17
40665	80128	0.25
41498	83151	0.26
64638	49554	0.83
72558	82807	0.11
85455	53976	0.98
14997	78270	0.38
66811	77018	0.92
72188	64395	0.04
4911	11985	0.92
15000	9747	0.67
11820	44404	0.4
83443	3561	0.13
61758	24369	0.32
60351	82338	0.74
90744	85014	0.72
56406	77118	0.41
23855	1569	0.21
99817	92241	0.07
78141	48440	0.5
597	707	0.64
37147	83614	0.13
12521	75819	0.15
55534	63217	0.36
18421	58815	0.44
79126	95495	0.07
94106	94695	0.87
61029	66616	0.8
31113	72937	0.51
39438	38161	0.01
51681	65518	0.31
86050	72161	0.65
83902	32522	0.92
1628	72975	0.27
96446	34711	0.93
46949	22728	0.61
54894	8244	0.56
39051	27873	0.51
34584	67227	0.25
51290	41998	0.06
75418	72861	0.31
29745	1220	0.23
98032	23636	0.83
85459	68935	0.09
54041	60273	0.62
52528	49697	0.12
54790	49373	0.71
66278	99371	0.06
24025	89440	0.47
13862	11786	0.12
30459	75898	0.56
99505	12040	0.11
60186	51492	0.39
29444	67683	0.12
43052	55387	0.6
23253	57317	0.93
5834	40263	0.52
53574	36011	0.95
26114	80877	0.21
60172	22279	0.61
11419	82224	0.88
91107	38985	0.37
70572	23133	0.85
30836	70034	0.36
1152	56919	0.78
76777	31502	0.04
64834	31853	0.23
46692	81769	0.01
91291	28440	0.24
73147	73808	0.64
64515	48346	0.18
36773	99650	0.67
67963	37551	0.73
86202	58833	0.79
13505	18869	0.34
13822	24164	0.18
25252	62751	0.61
6990	25651	0.05
89275	55156	0.17
39509	46214	0.98
71159	44213	0.53
52532	12986	0.83
24324	11915	0.74
96858	1016	0.83
62893	93630	0.05
13844	47901	0.73
57921	85211	0.6
32641	11945	0.57
90105	90352	0.98
86763	2515	0.85
60465	99477	0.99
9025	73322	0.25
8791	60354	0.84
78231	57499	0.13
62738	56985	0.75
28773	69011	0.52
51829	51800	0.48
63776	62799	0.48
39883	8932	0.63
33819	20296	0.6
60663	8356	0.75
79849	4610	0.33
90287	28535	0.38
63140	64627	0.66
31366	57772	0.44
16312	62072	0.43
33206	90516	0.6
64336	59383	0.96
65183	66540	0.33
19041	50265	0.62
85937	40648	0.16
29406	704	0.92
58714	27901	0.06
36150	30162	0.44
76433	73229	0.27
59480	80747	0.45
30882	61989	0.86
10300	36934	0.25
11432	32818	0.78
45062	14263	0.49
70890	70344	0.65
34297	78475	0.41
46759	44283	0.99
38607	95390	0.81
62002	31464	0.25
80378	47226	0.21
99827	21609	0.15
12968	86262	0.57
11527	85576	0.87
65028	31652	0.32
50293	94081	0.59
5136	51017	0.7
24039	42558	0.67
1306	79539	0.22
28097	43602	0.4
24519	73858	0.55
60083	56566	0.19
64100	33781	0.59
30956	76884	0.03
46361	72691	0.59
86709	1404	0.07
58728	16481	0.67
30635	9706	0.1
4647	40754	0.75
91057	29308	0.6
13704	72858	0.67
59777	87281	0.48
92529	97155	0.18
72504	98995	0.84
15058	87632	0.96
33291	40521	0.8
57772	90677	0.14
81359	37981	0.83
78465	62908	0.08
83280	1783	0.45
73976	13563	0.86
47652	45033	0.26
14380	67320	0.52
13897	40092	0.05
14287	68096	0.95
78313	56151	0.74
56236	69083	0.36
84791	80834	0.26
48051	10634	0.54
16933	53809	0.33
42416	21093	0.98
96445	44681	0.71
79819	97388	0.41
81725	60962	0.72
33668	35927	0.72
83952	80774	0.23
73092	16974	0.61
51754	34195	0.32
13659	93842	0.18
94847	25635	0.84
87498	49074	0.47
36210	23761	0.6
50247	12957	0.22
80179	38655	0.76
18604	24851	0.46
53264	73377	0.79
40324	84437	0.2
40674	53727	0.4
85502	76806	0.02
61578	14892	0.75
12930	29263	0.14
46833	81562	0.93
45395	37818	0.54
48139	46452	0.11
9805	87699	0.85
99544	66282	0.36
75829	13466	0.37
8455	70676	0.31
5634	65929	0.33
20322	10578	0.14
37167	36581	0.29
78502	75101	0.1
22994	71007	0.54
75079	70597	0.21
7950	17451	0.92
2942	65121	0.42
30615	6517	0.15
14420	83674	0.32
5256	61486	0.76
236	98866	0.73
93190	52338	0.79
52976	41949	0.36
75776	70246	0.53
82933	33023	0.83
79936	72460	0.76
29246	90422	0.09
42017	10253	0.27
77126	29904	0.69
59048	31082	0.34
47172	21684	0.46
10131	84092	0.76
40186	66018	0.41
25865	12496	0.32
49815	83571	0.92
59735	59303	0.99
84787	97470	0.64
55447	17859	0.21
96821	35753	0.62
54289	75547	0.07
92358	73024	0.46
7568	9388	0.58
55146	87780	0.57
58763	70619	0.82
65285	10542	0.89
21932	2641	1.0
9232	72896	0.83
78347	17869	0.5
12309	31634	0.77
90857	31609	0.26
78024	7226	0.92
76295	45660	0.5
58297	57650	0.07
25818	52381	0.96
77898	43900	0.79
70467	47867	0.4
31949	74922	0.04
91861	70752	0.51
12767	87162	0.55
12109	85566	0.66
81040	41281	0.63
40694	69809	0.26
83232	29178	0.77
41600	22659	0.1
81821	80631	0.64
24903	33337	0.53
8709	15103	0.99
18689	32888	0.28
71828	92753	0.51
73692	94877	0.21
86405	75584	0.47
22317	6889	0.91
45720	81021	0.13
47968	12063	0.86
7069	45533	0.76
63712	81700	0.46
87974	67635	0.78
62705	1087	0.73
51201	24916	0.92
41016	37711	0.58
13187	22741	0.96
44198	9039	0.23
79842	87367	0.59
68137	8073	0.13
37322	27525	0.6
8156	6343	0.46
44065	81759	0.77
77947	87622	0.58
33002	95978	0.57
94829	17527	0.77
41862	26514	0.66
53940	89788	0.38
12075	66569	0.31
67957	70268	0.52
85942	96423	0.05
33150	71670	0.34
85551	19581	0.13
31367	40365	0.22
16100	7661	0.29
77670	67270	0.17
80740	84484	0.92
90733	85244	0.89
73119	45169	0.62
78579	83743	0.3
24300	14955	0.06
92198	48612	0.94
3411	46122	0.41
48670	47943	0.05
96865	71167	0.19
80607	55428	0.05
33508	343	0.83
4667	9488	0.5
73382	74850	0.71
13825	2041	0.34
57341	36558	0.31
22169	20706	0.82
45461	7875	0.59
65030	77127	0.11
42619	84247	0.23
84180	43098	0.37
37818	36440	0.96
96346	78280	0.11
69861	75976	0.77
54817	40721	0.04
24389	2169	0.75
89245	3114	0.4
95147	71557	0.96
22586	77862	0.44
89270	80623	0.22
82934	26984	0.71
25322	79511	0.24
36908	3631	0.87
94825	42556	0.98
52281	727	0.9
85938	10790	0.58
97766	33370	0.75
87818	55397	1.0
53872	5691	0.79
63129	37565	0.98
85725	93677	0.41
39323	64824	0.15
17175	32121	0.05
7328	75230	1.0
18684	77764	0.96
4558	4624	0.09
15177	15300	0.25
32126	9219	0.95
85862	67667	0.27
59925	92284	0.43
57609	59071	0.94
9108	22821	0.31
31740	81724	0.27
84743	9396	0.93
14618	37869	0.97
37919	4533	0.53
99570	52100	0.86
76999	51010	0.16
41540	61579	0.36
22477	89341	0.1
90675	90121	0.77
29311	59686	0.55
96539	57187	0.31
81942	55819	0.74
90389	25414	0.7
54367	68969	0.82
34121	70815	0.83
55571	39725	0.7
90282	52774	0.32
18197	94843	0.94
14658	80572	0.04
64440	69636	0.67
12842	19483	0.48
96447	14461	0.75
28889	29524	0.82
56578	28803	0.23
174	3832	0.22
58772	7205	0.79
10488	92802	0.96
71422	40199	0.41
93144	69965	0.91
19192	30368	0.36
55443	59401	0.88
58336	8138	0.43
23683	54474	0.8
51429	81191	0.92
95150	43361	0.85
66505	69451	0.42
77271	98166	0.41
85003	47622	0.24
8630	91945	0.32
95772	62399	0.87
3760	55925	0.47
57486	52783	0.86
48759	10068	0.05
72653	84777	0.13
14170	40321	0.62
30510	91728	0.58
45166	45661	0.44
41266	121	0.53
97454	47707	0.57
99939	11671	0.54
89853	71695	0.61
37736	70523	0.01
52118	8655	0.83
45400	930	0.7
58160	52652	0.84
58834	7273	0.97
2363	41497	0.72
73554	94731	0.87
11112	49536	0.14
80838	49674	0.2
14237	11108	0.11
5310	38344	0.67
754	87552	0.95
34587	58368	0.77
89777	84469	0.59
43389	66536	0.07
49009	55862	0.1
58527	52640	0.73
93982	34891	0.27
50710	437	0.11
59588	16111	0.81
58222	52737	0.02
3568	55769	0.01
24935	11187	0.38
4098	27568	0.37
25314	48182	0.23
14149	56682	0.12
25710	4905	0.25
36198	74747	0.91
70280	63154	0.46
79961	61575	0.02
50174	70022	0.4
52083	80991	0.07
29205	68112	0.86
50085	34113	0.9
55154	53186	0.86
35609	89058	0.86
49676	34991	0.21
54227	29371	0.27
18248	42397	0.04
65340	56537	1.0
52401	99204	0.32
40077	61933	0.69
35828	14010	0.34
31724	33348	0.09
62190	34565	0.48
11621	36738	0.69
72942	61436	0.43
2991	33322	0.99
67920	78191	0.7
1073	36354	0.95
79034	29545	0.12
82636	73251	0.86
71394	55075	0.37
77471	70159	0.53
90660	54695	0.18
20179	21235	0.65
86870	2416	0.14
47912	90614	0.57
34014	76839	0.25
57426	94591	0.12
34068	30729	0.39
70061	33907	0.4
16056	40591	0.79
93371	66114	0.59
16732	37642	0.25
79880	14376	0.42
88214	16496	0.57
75714	81980	0.09
91171	50085	0.41
24867	63519	0.59
24958	10226	0.19
29396	79194	0.77
57168	70823	0.81
77039	6706	0.13
39903	40728	0.85
50509	42492	0.95
7007	27259	0.52
86806	16184	0.69
35576	411	0.73
50033	2191	0.5
65682	69322	0.68
76335	87951	0.54
79302	12036	0.43
29985	15515	0.88
85719	39483	0.53
38704	83319	0.96
16628	30341	0.05
79393	80433	0.31
11963	60178	0.89
92216	32222	0.77
97400	91549	0.41
41844	91321	0.95
22419	88669	0.94
15094	73087	0.74
87444	35840	0.67
28241	51062	0.27
5168	61450	0.44
32326	91590	0.94
33578	33943	0.06
69395	86323	0.94
63084	60460	0.58
80197	64485	0.28
96000	99257	0.88
13291	21937	0.41
74762	82016	0.71
49271	32606	0.47
79511	81311	0.76
43672	17590	0.9
53798	18970	0.95
66511	58681	0.69
49647	62101	0.84
5152	3097	0.17
99280	53111	0.68
78678	51630	0.85
58228	72840	0.9
69495	75699	0.15
46952	13632	0.2
404	92760	0.86
739	21446	0.76
19097	31417	0.67
10876	2284	0.73
48579	26935	0.35
17072	89818	0.35
4741	66800	0.21
23294	48310	0.76
34212	5244	0.19
29998	43018	0.72
92699	33023	0.52
93294	59048	0.23
43246	85520	0.26
97140	56677	0.53
33760	79010	0.33
28758	44630	0.84
21903	88819	0.34
89790	28892	0.52
60867	54876	0.5
46041	70693	0.35
2802	32037	0.51
78420	38868	0.46
51417	16456	0.51
4168	82983	0.25
49787	37550	0.52
21491	84628	0.98
84510	82624	0.73
61069	52737	0.86
91772	91048	0.58
16697	28555	0.65
96819	38089	0.05
95452	43853	0.89
68769	38190	0.35
78153	84075	0.56
86050	76586	0.72
3677	58025	0.37
63511	11380	0.06
28768	3378	0.67
66898	58777	0.28
85095	67188	0.06
30252	16367	0.32
6573	13749	0.06
67620	50518	0.62
98584	89299	0.17
18019	47883	0.54
96802	19625	0.3
15754	38059	0.61
84313	46437	0.62
92845	92119	0.93
70187	1026	0.42
55368	85846	0.97
37108	55117	0.16
7537	56484	0.38
68577	36712	0.92
17470	51296	0.76
84024	80490	0.25
71191	41973	0.09
93759	50278	0.21
83336	8467	0.13
65424	48814	0.53
35716	90704	0.77
3793	56635	0.87
94209	6046	0.92
69385	26852	0.98
21202	58815	0.23
44427	89724	0.19
1836	10743	0.97
52518	54724	0.02
28065	97895	0.86
55220	91867	0.75
42600	2095	0.26
76676	47876	0.75
56557	82324	0.46
99876	66095	0.5
79447	36334	0.6
47424	26485	0.19
82667	7916	0.93
34755	69047	0.57
50272	93071	0.86
60686	95827	0.01
62598	50971	0.71
8737	94913	0.45
46096	53381	0.6
75947	79076	0.31
36630	75389	0.58
97825	70376	0.9
39957	51951	0.96
50905	30885	0.09
51429	9842	0.82
33996	97926	0.83
4629	93501	0.09
61326	85201	0.24
28310	22550	0.9
84883	45672	0.66
3543	96360	0.09
55550	89635	0.41
97949	91849	0.98
52757	67661	0.14
94456	47374	0.46
9241	61371	0.77
99939	17281	0.19
7108	96697	0.55
80867	47277	0.02
44303	61605	0.2
47745	38666	0.08
68524	65435	0.48
43534	21632	0.7
88958	20188	0.57
22402	87796	0.5
2378	43229	0.55
34280	80439	0.91
26762	29792	0.2
90992	20066	0.28
3688	84624	0.45
61453	72342	0.88
75416	94383	0.74
34023	79999	0.45
50665	78778	0.91
6763	61643	0.96
92591	15753	0.54
26621	75463	0.55
55935	91654	0.88
23972	27655	0.26
88224	39334	0.74
58063	68385	0.75
17129	63178	0.68
35428	14527	0.49
81133	70430	0.19
43956	5182	0.56
32882	14046	0.95
19906	40970	0.66
65285	61098	0.67
81093	9296	0.13
27689	54580	0.97
18088	82249	0.41
32839	13907	0.32
40798	24881	0.89
24799	2021	0.31
43226	12720	0.53
1930	8390	0.32
59886	85494	0.3
44282	69875	0.36
41590	77455	0.4
72241	29319	0.39
65910	89860	0.09
33045	75984	0.6
2631	15556	0.44
62474	60065	0.91
6231	10341	0.74
33410	76961	0.71
87448	29154	0.65
70291	50933	0.43
92906	3254	0.43
77541	87383	0.24
11331	25923	0.75
66179	61618	0.47
35133	68543	0.59
22578	21636	0.36
35774	15876	0.68
98826	26039	0.3
19113	49804	0.06
73562	77112	0.78
55951	65973	0.56
47713	18451	0.97
15650	83674	0.8
18749	11380	0.11
98082	19101	0.81
51911	44265	0.79
54205	28287	0.52
70456	99467	0.38
59355	20060	0.78
38523	39369	0.01
27160	89294	0.6
71718	60982	0.05
75953	548	0.47
8652	1283	0.96
74865	24860	0.18
70342	50915	0.66
76302	15383	0.93
22501	16815	0.94
871	77515	0.77
80530	62969	0.71
87887	14944	0.27
24917	48075	0.56
44208	41820	0.51
6628	37842	0.69
59391	90875	0.5
77408	82414	0.35
49191	62721	0.23
66004	22201	0.06
77586	72148	0.48
3991	3362	0.79
60546	66252	0.69
69810	30566	0.55
97020	84393	0.7
52520	35304	0.72
32187	65942	0.58
1536	75796	0.79
67774	90850	0.86
90998	32532	0.41
25506	19286	0.93
78125	15058	0.5
64087	94395	0.14
73386	66247	0.45
51596	73327	0.75
36715	24897	0.85
40745	19671	0.9
94041	48864	0.04
70307	26221	0.1
80326	39704	0.18
9865	2883	0.92
82537	32196	0.23
80153	39573	0.77
83589	117	1.0
49401	70411	0.81
65226	24513	0.96
3130	18235	0.49
51679	66493	0.1
74980	95272	0.22
9828	87965	0.98
69606	57799	0.25
5881	14394	0.37
24283	29813	0.33
29239	40753	0.2
61171	72403	0.75
18619	99629	0.46
95106	87354	0.82
17261	96768	0.3
38439	19206	0.22
51972	11150	0.27
29200	55289	0.25
81560	17450	0.92
58567	8936	0.08
60425	22287	0.57
30700	51725	0.46
66573	61077	0.16
84575	81924	0.86
82869	26000	0.64
74823	10950	0.66
43244	69121	0.71
53929	702	0.6
42432	12411	0.36
13714	47535	0.94
64334	95141	0.88
75575	90042	0.42
67074	71250	0.35
98095	62104	0.03
1025	97276	0.95
899	87582	0.5
34466	15155	0.63
80726	69952	0.77
16257	68319	0.75
6293	23955	0.43
36556	51598	0.28
8227	83020	0.47
45400	96116	0.05
34247	75548	0.31
54329	12197	0.76
90881	34570	0.97
9448	69571	1.0
40519	20515	0.35
51260	85805	0.13
11821	8236	0.2
57613	73908	0.97
9146	25683	0.48
97425	62330	0.26
78331	62188	0.93
53907	29644	0.66
72160	46508	0.49
9780	85154	0.63
42632	17083	0.89
69180	24753	0.97
62109	1899	0.08
27432	43792	0.11
38706	96058	0.43
79019	94243	0.72
31430	82155	0.21
77885	50456	0.83
72811	42857	0.32
67389	87942	0.88
80981	54833	0.22
38514	29668	0.2
86072	84895	0.1
11793	64538	0.2
7179	65879	0.25
14322	31966	0.07
70664	42316	0.49
85466	52105	0.88
4708	99847	0.77
86721	20266	0.83
11543	87973	0.73
35684	68458	0.59
59183	75946	0.43
82092	13293	0.4
53492	95388	0.02
49392	11808	0.37
61628	76795	0.44
17899	5813	0.85
80099	24582	0.45
6399	59722	1.0
60027	12164	0.43
1180	84388	0.74
55357	2126	0.15
47751	91321	0.2
46501	65286	0.4
75578	49496	0.85
35097	78739	0.92
27856	19628	0.84
88209	41692	0.45
93957	31352	0.93
1990	68680	0.7
60196	32439	0.62
63565	92521	0.41
5188	53004	0.34
66773	85394	0.16
96910	97044	0.45
14036	36631	0.69
81686	97912	0.35
78364	49357	1.0
5862	24758	0.15
14208	55933	0.72
98061	29107	0.31
15110	99718	0.78
54876	78724	0.94
47534	30982	0.07
79693	59784	0.58
27387	39917	0.59
55608	31417	1.0
21928	47258	0.43
64337	15917	0.96
15501	63330	0.12
55725	41443	0.22
51837	670	0.12
55679	35635	0.79
74549	83034	0.65
85846	43178	0.28
22488	56160	0.74
95787	5300	0.6
57704	70174	0.84
81233	27325	0.72
15021	81857	0.69
21449	97183	0.6
62945	88769	0.98
11012	54019	0.72
57301	97963	0.32
5473	5249	0.88
62214	57901	0.67
13748	44592	0.74
7506	15185	0.2
76510	22846	0.52
35859	77125	0.23
44042	48216	0.48
47986	35053	0.3
46347	28470	0.88
48590	85997	0.15
48664	10739	0.44
77785	7839	0.27
83881	94912	0.35
81252	29810	0.6
99447	53151	0.34
22951	51566	0.48
2973	2760	0.26
81439	78733	0.14
60416	56304	0.83
71219	65593	0.46
73847	94087	0.5
45835	26897	0.17
4090	51289	0.9
81943	70897	0.04
87855	88350	0.19
80964	46832	0.88
83049	19246	0.47
95633	23949	0.22
56291	59214	0.89
49200	52574	0.99
93166	26937	0.51
23541	70113	0.65
26272	60386	0.6
35899	18852	0.77
15471	72829	0.65
22338	67925	0.09
95841	78337	0.26
10183	44367	0.4
71502	59187	0.85
80131	4430	0.57
4940	13406	0.17
6230	97833	0.27
81840	68034	0.75
69392	69264	0.63
89855	60082	0.13
25385	13795	0.76
24531	60611	0.79
45497	55263	0.95
6395	56187	0.29
1121	82194	0.54
40891	61371	0.26
66276	25765	0.48
82745	40102	0.6
89104	45168	0.4
26562	87185	0.94
59263	97098	0.9
10906	24459	0.57
88139	46267	0.76
89770	6914	0.88
10660	90821	0.63
18756	79242	0.68
17423	24890	0.19
70943	72339	0.34
21307	86124	0.81
35456	75582	0.9
33328	16800	0.29
44507	98865	0.21
40483	17286	0.36
43179	17811	0.25
14616	59976	0.87
5986	7349	0.58
